source_artifact,model,seed,fold,best_epoch,best_val_ap,early_stopped,threshold,hidden_dim,dropout_1,dropout_2,lr,weight_decay,feature_names,train_auc,train_ap,train_accuracy,train_f1,train_precision,train_recall,train_brier,train_positives,train_n,validation_auc,validation_ap,validation_accuracy,validation_f1,validation_precision,validation_recall,validation_brier,validation_positives,validation_n,test_auc,test_ap,test_accuracy,test_f1,test_precision,test_recall,test_brier,test_positives,test_n,model_family,feature_set,patience,max_epochs
results/metrics/benchmark_full_metrics.csv,degree_centrality,11,1,,,,0.05,,,,,,,0.5155202821869489,0.6498407823786657,0.7155172413793104,0.8307692307692308,0.7105263157894737,1.0,0.2831465517241379,81,116,0.4861742424242424,0.7071904930013019,0.6902654867256637,0.8167539267015707,0.7027027027027027,0.975,0.3113938053097345,80,113,0.5415322580645161,0.6986813839272015,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2618018018018018,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,weighted_degree,11,1,,,,0.05,,,,,,,0.3747795414462081,0.6489016325244767,0.4655172413793103,0.5866666666666667,0.6376811594202898,0.5432098765432098,0.5827057909291544,81,116,0.4501893939393939,0.6687449557585459,0.495575221238938,0.6013986013986015,0.6825396825396826,0.5375,0.5814505971781333,80,113,0.4949596774193548,0.7275201092867782,0.5315315315315315,0.6533333333333333,0.7,0.6125,0.5584688399988904,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,betweenness_centrality,11,1,,,,0.05,,,,,,,0.5518518518518518,0.7118338232053597,0.4741379310344827,0.4786324786324786,0.7777777777777778,0.345679012345679,0.5461685823754789,81,116,0.5543560606060606,0.7311944475606167,0.4778761061946903,0.4957264957264957,0.7837837837837838,0.3625,0.5453097345132744,80,113,0.5274193548387097,0.7272782526040726,0.4324324324324324,0.4424778761061947,0.7575757575757576,0.3125,0.5845611938469082,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,closeness_centrality,11,1,,,,0.05,,,,,,,0.6835978835978836,0.8371920664236943,0.4741379310344827,0.4299065420560747,0.8846153846153846,0.2839506172839506,0.6276523881167834,81,116,0.5047348484848485,0.7026568111882743,0.4070796460176991,0.4273504273504273,0.6756756756756757,0.3125,0.6499725165333292,80,113,0.4844758064516129,0.725039443335924,0.3603603603603603,0.3106796116504854,0.6956521739130435,0.2,0.6550607792002819,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,composite_risk_score,11,1,,,,0.05,,,,,,,0.4081128747795414,0.6366840101809331,0.7068965517241379,0.826530612244898,0.7043478260869566,1.0,0.2766272022288221,81,116,0.4577651515151515,0.6977842358235692,0.6902654867256637,0.8167539267015707,0.7027027027027027,0.975,0.271720207231859,80,113,0.5066532258064517,0.7553964066439856,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2507159613051966,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,gaussian_naive_bayes,11,1,,,,0.1099999999999999,,,,,,,0.7407407407407407,0.8588532651010633,0.75,0.8415300546448087,0.7549019607843137,0.9506172839506172,0.1998446014711414,81,116,0.4979166666666667,0.7066816507828759,0.6991150442477876,0.8191489361702128,0.7129629629629629,0.9625,0.2842793995675998,80,113,0.5568548387096774,0.760169288700798,0.7387387387387387,0.8449197860962567,0.7383177570093458,0.9875,0.2436811740200264,80,111,traditional_ml,full,,
results/metrics/benchmark_full_metrics.csv,no_graph_logistic,11,1,186.0,0.768705870457093,True,0.3999999999999999,,,,,,,0.7072310405643739,0.8366286107208273,0.6896551724137931,0.8163265306122449,0.6956521739130435,0.9876543209876544,0.2327009086023483,81,116,0.6178030303030303,0.768705870457093,0.7256637168141593,0.837696335078534,0.7207207207207207,1.0,0.2417308368423741,80,113,0.6137096774193549,0.8088674336697851,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2380365444419566,80,111,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,no_graph_mlp,11,1,112.0,0.7353389302577966,True,0.05,8.0,,,,,,0.5308641975308642,0.730230155214094,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.249925964166855,81,116,0.4681818181818182,0.7353389302577966,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2499872666026744,80,113,0.4588709677419355,0.6884453376816021,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2498929176576569,80,111,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,graphsage_mean_neighbor,11,1,346.0,0.7740048105079371,True,0.3099999999999999,,,,,,,0.764021164021164,0.8844315700960589,0.6896551724137931,0.8163265306122449,0.6956521739130435,0.9876543209876544,0.2157495878797744,81,116,0.6117424242424242,0.7740048105079371,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2422634490173588,80,113,0.6056451612903225,0.8216160963258081,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2377482995468045,80,111,graph_model,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,random,11,2,,,,0.05,,,,,,,0.5266129032258065,0.741810701487845,0.7117117117117117,0.8279569892473119,0.7264150943396226,0.9625,0.3298704608120816,80,111,0.4158730158730159,0.6352915226966649,0.6551724137931034,0.7872340425531914,0.6915887850467289,0.9135802469135802,0.3889547575275472,81,116,0.4268939393939394,0.7113064462812659,0.6814159292035398,0.8085106382978724,0.7037037037037037,0.95,0.368513855897866,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,degree_centrality,11,2,,,,0.05,,,,,,,0.5415322580645161,0.6986813839272015,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2618018018018018,80,111,0.5155202821869489,0.6498407823786657,0.7155172413793104,0.8307692307692308,0.7105263157894737,1.0,0.2831465517241379,81,116,0.4861742424242424,0.7071904930013019,0.6902654867256637,0.8167539267015707,0.7027027027027027,0.975,0.3113938053097345,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,weighted_degree,11,2,,,,0.05,,,,,,,0.4949596774193548,0.7275201092867782,0.5315315315315315,0.6533333333333333,0.7,0.6125,0.5584688399988904,80,111,0.3747795414462081,0.6489016325244767,0.4655172413793103,0.5866666666666667,0.6376811594202898,0.5432098765432098,0.5827057909291544,81,116,0.4501893939393939,0.6687449557585459,0.495575221238938,0.6013986013986015,0.6825396825396826,0.5375,0.5814505971781333,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,betweenness_centrality,11,2,,,,0.05,,,,,,,0.5274193548387097,0.7272782526040726,0.4324324324324324,0.4424778761061947,0.7575757575757576,0.3125,0.5845611938469082,80,111,0.5518518518518518,0.7118338232053597,0.4741379310344827,0.4786324786324786,0.7777777777777778,0.345679012345679,0.5461685823754789,81,116,0.5543560606060606,0.7311944475606167,0.4778761061946903,0.4957264957264957,0.7837837837837838,0.3625,0.5453097345132744,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,closeness_centrality,11,2,,,,0.05,,,,,,,0.4844758064516129,0.725039443335924,0.3603603603603603,0.3106796116504854,0.6956521739130435,0.2,0.6550607792002819,80,111,0.6835978835978836,0.8371920664236943,0.4741379310344827,0.4299065420560747,0.8846153846153846,0.2839506172839506,0.6276523881167834,81,116,0.5047348484848485,0.7026568111882743,0.4070796460176991,0.4273504273504273,0.6756756756756757,0.3125,0.6499725165333292,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,composite_risk_score,11,2,,,,0.18,,,,,,,0.5066532258064517,0.7553964066439856,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2507159613051966,80,111,0.4081128747795414,0.6366840101809331,0.7155172413793104,0.8290155440414507,0.7142857142857143,0.9876543209876544,0.2766272022288221,81,116,0.4577651515151515,0.6977842358235692,0.6814159292035398,0.8105263157894735,0.7,0.9625,0.271720207231859,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,gaussian_naive_bayes,11,2,,,,0.6499999999999999,,,,,,,0.6483870967741936,0.7991720410915824,0.6396396396396397,0.7222222222222223,0.8125,0.65,0.2350323610434958,80,111,0.6261022927689595,0.7913508309608557,0.6896551724137931,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2771071091401023,81,116,0.4960227272727273,0.7252490556011515,0.5486725663716814,0.670967741935484,0.6933333333333334,0.65,0.3099433267758228,80,113,traditional_ml,full,,
results/metrics/benchmark_full_metrics.csv,no_graph_logistic,11,2,219.0,0.7805242314456755,True,0.4199999999999999,,,,,,,0.6528225806451613,0.7807946132553162,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.241003276044002,80,111,0.6105820105820106,0.7805242314456755,0.7068965517241379,0.8247422680412372,0.7079646017699115,0.9876543209876544,0.2436547990811793,81,116,0.6227272727272727,0.7580036469634074,0.6991150442477876,0.8229166666666667,0.7053571428571429,0.9875,0.2424290892331857,80,113,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,no_graph_mlp,11,2,2.0,0.7112994540108138,True,0.05,8.0,,,,,,0.5604838709677419,0.75076803566074,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2510400846237911,80,111,0.5026455026455027,0.7112994540108138,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2509324778675399,81,116,0.5609848484848485,0.7928462682296252,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2508084562997732,80,113,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,graphsage_mean_neighbor,11,2,618.0,0.7767388220926825,True,0.3,,,,,,,0.694758064516129,0.8707156723596301,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2259678843926825,80,111,0.6112874779541446,0.7767388220926825,0.7155172413793104,0.8307692307692308,0.7105263157894737,1.0,0.2324541560373869,81,116,0.6628787878787878,0.8166694347010948,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.227991197063665,80,113,graph_model,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,random,23,0,,,,0.05,,,,,,,0.4651515151515151,0.7326914412935653,0.6902654867256637,0.8148148148148149,0.7064220183486238,0.9625,0.3673713080339175,80,113,0.5528225806451613,0.7760155037460961,0.6846846846846847,0.8087431693989071,0.7184466019417476,0.925,0.3311942912696642,80,111,0.546031746031746,0.7516192269253146,0.6896551724137931,0.8125,0.7027027027027027,0.9629629629629628,0.3246014448764511,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,degree_centrality,23,0,,,,0.05,,,,,,,0.531439393939394,0.7016037296167248,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2735066371681416,80,113,0.5185483870967742,0.7191978661796185,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2708108108108108,80,111,0.491005291005291,0.6309201681122569,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.3114331896551724,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,weighted_degree,23,0,,,,0.05,,,,,,,0.4445075757575757,0.677218663698284,0.4424778761061947,0.5401459854014599,0.6491228070175439,0.4625,0.5889897208161073,80,113,0.4727822580645161,0.7366548541174682,0.5675675675675675,0.6962025316455697,0.7051282051282052,0.6875,0.5530067387890427,80,111,0.4015873015873016,0.651607328260918,0.4827586206896552,0.5945945945945946,0.6567164179104478,0.5432098765432098,0.5805883104395166,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,betweenness_centrality,23,0,,,,0.05,,,,,,,0.5278409090909091,0.7315708486678407,0.4601769911504424,0.4873949579831932,0.7435897435897436,0.3625,0.544228121927237,80,113,0.5018145161290323,0.7179021111942989,0.4144144144144144,0.4247787610619468,0.7272727272727273,0.3,0.6000767093624236,80,111,0.5987654320987654,0.7301000384251695,0.5086206896551724,0.5043478260869566,0.8529411764705882,0.3580246913580246,0.5323754789272029,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,closeness_centrality,23,0,,,,0.05,,,,,,,0.5183712121212121,0.7068001348023975,0.4336283185840708,0.4482758620689654,0.7222222222222222,0.325,0.6487636826037204,80,113,0.5689516129032258,0.774636106104494,0.3783783783783784,0.3300970873786407,0.7391304347826086,0.2125,0.6510359104477702,80,111,0.5874779541446208,0.7833171591472851,0.4310344827586206,0.3888888888888889,0.7777777777777778,0.2592592592592592,0.6326813421303578,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,composite_risk_score,23,0,,,,0.18,,,,,,,0.4996212121212121,0.7199550762247631,0.7168141592920354,0.8315789473684211,0.7181818181818181,0.9875,0.2492631258033838,80,113,0.4792338709677419,0.7160813467039269,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2567383922082428,80,111,0.3961199294532628,0.6460801658655632,0.6810344827586207,0.8082901554404144,0.6964285714285714,0.9629629629629628,0.2927406537045081,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,gaussian_naive_bayes,23,0,,,,0.72,,,,,,,0.6284090909090909,0.7590137404941601,0.7256637168141593,0.8268156424581006,0.7474747474747475,0.925,0.2294347521631062,80,113,0.6237903225806452,0.8015774568799738,0.7117117117117117,0.813953488372093,0.7608695652173914,0.875,0.2575969547092646,80,111,0.5675485008818342,0.7634821303540706,0.603448275862069,0.7261904761904762,0.7011494252873564,0.7530864197530864,0.292190275252416,81,116,traditional_ml,full,,
results/metrics/benchmark_full_metrics.csv,no_graph_logistic,23,0,127.0,0.8793107746874018,True,0.4799999999999999,,,,,,,0.568939393939394,0.7466087825459884,0.7256637168141593,0.8359788359788359,0.7247706422018348,0.9875,0.2472807334708561,80,113,0.7084677419354839,0.8793107746874018,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2464938032051402,80,111,0.6116402116402117,0.7727246639247372,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.2481083291915066,81,116,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,no_graph_mlp,23,0,96.0,0.8056245675618561,True,0.4999999999999999,8.0,,,,,,0.5424242424242425,0.744712240188309,0.7168141592920354,0.8315789473684211,0.7181818181818181,0.9875,0.2492908772797963,80,113,0.6270161290322581,0.8056245675618561,0.7477477477477478,0.851063829787234,0.7407407407407407,1.0,0.2492163051661383,80,111,0.4049382716049383,0.638278073747202,0.6724137931034483,0.8020833333333333,0.6936936936936937,0.9506172839506172,0.2495408209664212,81,116,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,graphsage_mean_neighbor,23,0,20.0,0.8658855668782364,True,0.4899999999999999,,,,,,,0.615909090909091,0.7935213669244547,0.6902654867256637,0.8167539267015707,0.7027027027027027,0.975,0.2466231383965941,80,113,0.6955645161290323,0.8658855668782364,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2463487869560891,80,111,0.5940035273368607,0.7981100758215218,0.6982758620689655,0.8186528497409328,0.7053571428571429,0.9753086419753086,0.2477941734526876,81,116,graph_model,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,random,23,1,,,,0.0999999999999999,,,,,,,0.4,0.6665405252719097,0.6206896551724138,0.7608695652173912,0.6796116504854369,0.8641975308641975,0.3846206605793076,81,116,0.5738636363636364,0.7527808391619164,0.7079646017699115,0.8156424581005587,0.7373737373737373,0.9125,0.3186092517230862,80,113,0.4875,0.7084136161885431,0.6936936936936937,0.8131868131868133,0.7254901960784313,0.925,0.3394047981279269,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,degree_centrality,23,1,,,,0.05,,,,,,,0.491005291005291,0.6309201681122569,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.3114331896551724,81,116,0.531439393939394,0.7016037296167248,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2735066371681416,80,113,0.5185483870967742,0.7191978661796185,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2708108108108108,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,weighted_degree,23,1,,,,0.05,,,,,,,0.4015873015873016,0.651607328260918,0.4827586206896552,0.5945945945945946,0.6567164179104478,0.5432098765432098,0.5805883104395166,81,116,0.4445075757575757,0.677218663698284,0.4424778761061947,0.5401459854014599,0.6491228070175439,0.4625,0.5889897208161073,80,113,0.4727822580645161,0.7366548541174682,0.5675675675675675,0.6962025316455697,0.7051282051282052,0.6875,0.5530067387890427,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,betweenness_centrality,23,1,,,,0.05,,,,,,,0.5987654320987654,0.7301000384251695,0.5086206896551724,0.5043478260869566,0.8529411764705882,0.3580246913580246,0.5323754789272029,81,116,0.5278409090909091,0.7315708486678407,0.4601769911504424,0.4873949579831932,0.7435897435897436,0.3625,0.544228121927237,80,113,0.5018145161290323,0.7179021111942989,0.4144144144144144,0.4247787610619468,0.7272727272727273,0.3,0.6000767093624236,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,closeness_centrality,23,1,,,,0.05,,,,,,,0.5874779541446208,0.7833171591472851,0.4310344827586206,0.3888888888888889,0.7777777777777778,0.2592592592592592,0.6326813421303578,81,116,0.5183712121212121,0.7068001348023975,0.4336283185840708,0.4482758620689654,0.7222222222222222,0.325,0.6487636826037204,80,113,0.5689516129032258,0.774636106104494,0.3783783783783784,0.3300970873786407,0.7391304347826086,0.2125,0.6510359104477702,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,composite_risk_score,23,1,,,,0.05,,,,,,,0.3961199294532628,0.6460801658655632,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.2927406537045081,81,116,0.4996212121212121,0.7199550762247631,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2492631258033838,80,113,0.4792338709677419,0.7160813467039269,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2567383922082428,80,111,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,gaussian_naive_bayes,23,1,,,,0.05,,,,,,,0.7474426807760141,0.8710896836534343,0.7155172413793104,0.8272251308900522,0.7181818181818181,0.9753086419753086,0.195358800832375,81,116,0.5100378787878788,0.704760286766733,0.6991150442477876,0.8172043010752688,0.7169811320754716,0.95,0.2976319476135221,80,113,0.5681451612903226,0.7960224432415439,0.7477477477477478,0.851063829787234,0.7407407407407407,1.0,0.2781880700332551,80,111,traditional_ml,full,,
results/metrics/benchmark_full_metrics.csv,no_graph_logistic,23,1,6.0,0.7305853078651119,True,0.4899999999999999,,,,,,,0.4331569664902998,0.6592010505606334,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2507190630250579,81,116,0.5,0.7305853078651119,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2502893134932614,80,113,0.3403225806451613,0.6163370112937397,0.7117117117117117,0.8315789473684211,0.7181818181818181,0.9875,0.2512954725924822,80,111,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,no_graph_mlp,23,1,78.0,0.7202960575588998,True,0.05,8.0,,,,,,0.7171075837742504,0.8399112096553492,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2486082695243168,81,116,0.503030303030303,0.7202960575588998,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2488868869915828,80,113,0.632258064516129,0.8283613471170611,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.248621693285232,80,111,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,graphsage_mean_neighbor,23,1,250.0,0.7342622865773238,True,0.3099999999999999,,,,,,,0.7597883597883598,0.893887686246407,0.6896551724137931,0.8163265306122449,0.6956521739130435,0.9876543209876544,0.2197238787221601,81,116,0.5390151515151516,0.7342622865773238,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.245543591233093,80,113,0.6314516129032258,0.8316605752830064,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2349468784715723,80,111,graph_model,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,random,23,2,,,,0.07,,,,,,,0.5040322580645161,0.7450832810031367,0.7297297297297297,0.8351648351648352,0.7450980392156863,0.95,0.3225186414015645,80,111,0.5100529100529101,0.7152785980904558,0.7155172413793104,0.8272251308900522,0.7181818181818181,0.9753086419753086,0.34321279385864,81,116,0.5143939393939394,0.7523283681862197,0.6637168141592921,0.7912087912087913,0.7058823529411765,0.9,0.3272686726768536,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,degree_centrality,23,2,,,,0.05,,,,,,,0.5185483870967742,0.7191978661796185,0.7297297297297297,0.8421052631578948,0.7272727272727273,1.0,0.2708108108108108,80,111,0.491005291005291,0.6309201681122569,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.3114331896551724,81,116,0.531439393939394,0.7016037296167248,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2735066371681416,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,weighted_degree,23,2,,,,0.05,,,,,,,0.4727822580645161,0.7366548541174682,0.5675675675675675,0.6962025316455697,0.7051282051282052,0.6875,0.5530067387890427,80,111,0.4015873015873016,0.651607328260918,0.4827586206896552,0.5945945945945946,0.6567164179104478,0.5432098765432098,0.5805883104395166,81,116,0.4445075757575757,0.677218663698284,0.4424778761061947,0.5401459854014599,0.6491228070175439,0.4625,0.5889897208161073,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,betweenness_centrality,23,2,,,,0.05,,,,,,,0.5018145161290323,0.7179021111942989,0.4144144144144144,0.4247787610619468,0.7272727272727273,0.3,0.6000767093624236,80,111,0.5987654320987654,0.7301000384251695,0.5086206896551724,0.5043478260869566,0.8529411764705882,0.3580246913580246,0.5323754789272029,81,116,0.5278409090909091,0.7315708486678407,0.4601769911504424,0.4873949579831932,0.7435897435897436,0.3625,0.544228121927237,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,closeness_centrality,23,2,,,,0.07,,,,,,,0.5689516129032258,0.774636106104494,0.3693693693693693,0.2857142857142857,0.7777777777777778,0.175,0.6510359104477702,80,111,0.5874779541446208,0.7833171591472851,0.4482758620689655,0.3962264150943396,0.84,0.2592592592592592,0.6326813421303578,81,116,0.5183712121212121,0.7068001348023975,0.3982300884955752,0.3703703703703703,0.7142857142857143,0.25,0.6487636826037204,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,composite_risk_score,23,2,,,,0.05,,,,,,,0.4792338709677419,0.7160813467039269,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2567383922082428,80,111,0.3961199294532628,0.6460801658655632,0.6896551724137931,0.8144329896907216,0.6991150442477876,0.9753086419753086,0.2927406537045081,81,116,0.4996212121212121,0.7199550762247631,0.7168141592920354,0.8333333333333333,0.7142857142857143,1.0,0.2492631258033838,80,113,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,gaussian_naive_bayes,23,2,,,,0.07,,,,,,,0.6584677419354839,0.816820263609355,0.7387387387387387,0.8379888268156425,0.7575757575757576,0.9375,0.2452623684434524,80,111,0.6014109347442681,0.7910274991559078,0.7068965517241379,0.8152173913043479,0.7281553398058253,0.925925925925926,0.2666427258933093,81,116,0.5251893939393939,0.7107333955319097,0.672566371681416,0.7861271676300579,0.7311827956989247,0.85,0.312748533585922,80,113,traditional_ml,full,,
results/metrics/benchmark_full_metrics.csv,no_graph_logistic,23,2,74.0,0.8301602160328124,True,0.05,,,,,,,0.7217741935483871,0.8600726429674488,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2455474378170423,80,111,0.6606701940035273,0.8301602160328124,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2479017547204772,81,116,0.5416666666666666,0.7230580451560347,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2491597863486146,80,113,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,no_graph_mlp,23,2,603.0,0.7855946300289981,True,0.05,8.0,,,,,,0.677016129032258,0.8505839163799018,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2494412458539048,80,111,0.5901234567901235,0.7855946300289981,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.2497775350637242,81,116,0.5375,0.7437603289782719,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2498591725016076,80,113,traditional_ml,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,graphsage_mean_neighbor,23,2,9.0,0.778712242143055,True,0.05,,,,,,,0.707258064516129,0.8656637317847812,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2529632317819348,80,111,0.618694885361552,0.778712242143055,0.6982758620689655,0.8223350253807107,0.6982758620689655,1.0,0.253196036100944,81,116,0.5015151515151515,0.7162750014447856,0.7079646017699115,0.8290155440414507,0.7079646017699115,1.0,0.2548099707766869,80,113,graph_model,full,50.0,800.0
results/metrics/benchmark_full_metrics.csv,random,42,0,,,,0.05,,,,,,,0.4401515151515151,0.7091761103816648,0.6902654867256637,0.8148148148148149,0.7064220183486238,0.9625,0.3599388305126381,80,113,0.3971774193548387,0.6574321355226453,0.6846846846846847,0.8066298342541437,0.7227722772277227,0.9125,0.3890424606152847,80,111,0.544973544973545,0.7347525464662509,0.6810344827586207,0.806282722513089,0.7,0.9506172839506172,0.3184821405450191,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,degree_centrality,42,0,,,,0.05,,,,,,,0.531060606060606,0.6680689507521829,0.6991150442477876,0.8210526315789474,0.7090909090909091,0.975,0.2923119469026549,80,113,0.4711693548387097,0.6403107698281516,0.7207207207207207,0.837696335078534,0.7207207207207207,1.0,0.2870382882882883,80,111,0.5326278659611993,0.730866035412239,0.7155172413793104,0.8307692307692308,0.7105263157894737,1.0,0.2775862068965516,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,weighted_degree,42,0,,,,0.05,,,,,,,0.5026515151515152,0.7264638263709491,0.4690265486725664,0.5522388059701493,0.6851851851851852,0.4625,0.5667951971385052,80,113,0.4342741935483871,0.6860201224886061,0.5135135135135135,0.6351351351351351,0.6911764705882353,0.5875,0.5906793413152477,80,111,0.3447971781305115,0.6248790048588917,0.5086206896551724,0.6459627329192547,0.65,0.6419753086419753,0.5661600543633124,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,betweenness_centrality,42,0,,,,0.05,,,,,,,0.5022727272727273,0.6879436421326222,0.4247787610619469,0.4347826086956521,0.7142857142857143,0.3125,0.5863323500491643,80,113,0.5415322580645161,0.7061351132159819,0.4504504504504504,0.4601769911504424,0.7878787878787878,0.325,0.5748464791321934,80,111,0.589594356261023,0.775664375903601,0.5086206896551724,0.5210084033613445,0.8157894736842105,0.382716049382716,0.5155028735632183,81,116,network_heuristic,native_score,,
results/metrics/benchmark_full_metrics.csv,closeness_centrality,42,0,,,,0.05,,,,,,,0.4679924242424242,0.7245273801912061,0.3893805309734513,0.3783783783783784,0.6774193548387096,0.2625,0.6303497930365792,80,113,0.5481854838709678,0.7352911151174581,0.3963963963963964,0.3963963963963964,0.7096774193548387,0.275,0.6627885517112528,80,111,0.6583774250440917,0.8081356603151209,0.4568965517241379,0.3999999999999999,0.875,0.2592592592592592,0.6393729485169123,81,116,network_heuristic,native_score,,
