profile,param_id,beta,gamma,run_id,seed,budget_k_pct,budget_k_nodes,strategy,time_step,mean_susceptible,mean_infected_active,mean_recovered,mean_ever_infected,n_households
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,5,1.1364,1.75,0.8636,2.6136,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,6,0.9545,1.7045,1.0909,2.7955,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,7,0.9205,1.6136,1.2159,2.8295,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,8,0.8864,1.4545,1.4091,2.8636,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,9,0.8636,1.375,1.5114,2.8864,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000346,3,10,gnn,10,0.8523,1.2273,1.6705,2.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,0,2.8523,0.8977,0.0,0.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,1,2.3409,1.3409,0.0682,1.4091,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,2,1.8295,1.75,0.1705,1.9205,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,3,1.4886,1.875,0.3864,2.2614,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,4,1.2614,1.9432,0.5455,2.4886,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,5,1.0795,1.8977,0.7727,2.6705,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,6,0.9773,1.8864,0.8864,2.7727,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,7,0.8977,1.8182,1.0341,2.8523,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,8,0.8295,1.7159,1.2045,2.9205,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,9,0.8068,1.5,1.4432,2.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010346,3,10,gnn,10,0.7841,1.3977,1.5682,2.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,0,2.8523,0.8977,0.0,0.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,1,2.2386,1.4318,0.0795,1.5114,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,2,1.6136,1.9432,0.1932,2.1364,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,3,1.1705,2.2045,0.375,2.5795,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,4,0.8977,2.2841,0.5682,2.8523,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,5,0.75,2.2273,0.7727,3.0,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,6,0.6364,2.0568,1.0568,3.1136,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,7,0.5909,1.875,1.2841,3.1591,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,8,0.5568,1.7727,1.4205,3.1932,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,9,0.5568,1.5909,1.6023,3.1932,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020346,3,10,gnn,10,0.5455,1.4432,1.7614,3.2045,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,0,2.7273,0.9886,0.0,0.9886,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,1,2.2841,1.3182,0.1136,1.4318,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,2,1.9318,1.5227,0.2614,1.7841,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,3,1.5455,1.7841,0.3864,2.1705,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,4,1.1023,1.9886,0.625,2.6136,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,5,0.9091,2.0,0.8068,2.8068,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,6,0.7727,1.9205,1.0227,2.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,7,0.6591,1.9205,1.1364,3.0568,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,8,0.6477,1.7727,1.2955,3.0682,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,9,0.5909,1.6477,1.4773,3.125,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000443,4,13,random,10,0.5455,1.5227,1.6477,3.1705,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,0,2.7727,0.9432,0.0,0.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,1,2.1932,1.4432,0.0795,1.5227,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,2,1.5227,2.0114,0.1818,2.1932,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,3,1.1023,2.1932,0.4205,2.6136,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,4,0.8182,2.2614,0.6364,2.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,5,0.6477,2.2727,0.7955,3.0682,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,6,0.5795,2.125,1.0114,3.1364,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,7,0.5455,1.8068,1.3636,3.1705,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,8,0.5114,1.6477,1.5568,3.2045,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,9,0.4886,1.5,1.7273,3.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010443,4,13,random,10,0.4886,1.3523,1.875,3.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,0,2.7727,0.9432,0.0,0.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,1,2.3977,1.2273,0.0909,1.3182,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,2,1.8977,1.5909,0.2273,1.8182,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,3,1.5227,1.7955,0.3977,2.1932,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,4,1.2159,1.9205,0.5795,2.5,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,5,0.9432,1.9886,0.7841,2.7727,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,6,0.8409,1.8977,0.9773,2.875,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,7,0.7841,1.7159,1.2159,2.9318,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,8,0.75,1.5909,1.375,2.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,9,0.6932,1.4886,1.5341,3.0227,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020443,4,13,random,10,0.6364,1.4659,1.6136,3.0795,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,0,2.75,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,1,2.3523,1.2386,0.125,1.3636,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,2,1.8523,1.5568,0.3068,1.8636,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,3,1.5227,1.6818,0.5114,2.1932,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,4,1.1932,1.875,0.6477,2.5227,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,5,1.0682,1.8068,0.8409,2.6477,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,6,0.9432,1.75,1.0227,2.7727,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,7,0.875,1.7045,1.1364,2.8409,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,8,0.7841,1.5682,1.3636,2.9318,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,9,0.7727,1.4205,1.5227,2.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000444,4,13,degree,10,0.7727,1.2727,1.6705,2.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,0,2.75,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,1,2.0227,1.625,0.0682,1.6932,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,2,1.5,2.0,0.2159,2.2159,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,3,1.0,2.3409,0.375,2.7159,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,4,0.7386,2.3523,0.625,2.9773,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,5,0.6364,2.2045,0.875,3.0795,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,6,0.5795,2.0,1.1364,3.1364,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,7,0.5114,1.875,1.3295,3.2045,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,8,0.4886,1.7614,1.4659,3.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,9,0.4886,1.625,1.6023,3.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010444,4,13,degree,10,0.4659,1.4205,1.8295,3.25,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,0,2.75,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,1,2.2841,1.375,0.0568,1.4318,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,2,1.7159,1.8068,0.1932,2.0,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,3,1.3295,2.0455,0.3409,2.3864,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,4,1.1705,1.9432,0.6023,2.5455,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,5,0.9659,1.9091,0.8409,2.75,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,6,0.8068,1.8636,1.0455,2.9091,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,7,0.7386,1.7386,1.2386,2.9773,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,8,0.6705,1.6591,1.3864,3.0455,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,9,0.6364,1.5341,1.5455,3.0795,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020444,4,13,degree,10,0.5682,1.4205,1.7273,3.1477,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,0,2.7614,0.9545,0.0,0.9545,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,1,2.3295,1.2727,0.1136,1.3864,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,2,1.9205,1.5682,0.2273,1.7955,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,3,1.6023,1.7159,0.3977,2.1136,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,4,1.2386,1.9432,0.5341,2.4773,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,5,1.0,1.9318,0.7841,2.7159,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,6,0.8409,1.9205,0.9545,2.875,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,7,0.7727,1.7841,1.1591,2.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,8,0.7159,1.7386,1.2614,3.0,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,9,0.6705,1.6136,1.4318,3.0455,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000445,4,13,betweenness,10,0.6136,1.5227,1.5795,3.1023,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,0,2.7614,0.9545,0.0,0.9545,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,1,2.1023,1.4886,0.125,1.6136,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,2,1.4886,1.9773,0.25,2.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,3,1.1136,2.125,0.4773,2.6023,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,4,0.8182,2.1136,0.7841,2.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,5,0.6364,2.1136,0.9659,3.0795,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,6,0.5909,1.9659,1.1591,3.125,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,7,0.5341,1.7841,1.3977,3.1818,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,8,0.4545,1.6818,1.5795,3.2614,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,9,0.4091,1.625,1.6818,3.3068,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010445,4,13,betweenness,10,0.3864,1.4886,1.8409,3.3295,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,0,2.7614,0.9545,0.0,0.9545,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,1,2.2727,1.3636,0.0795,1.4432,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,2,1.7727,1.7045,0.2386,1.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,3,1.3977,1.875,0.4432,2.3182,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,4,1.125,1.9886,0.6023,2.5909,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,5,0.9545,1.9432,0.8182,2.7614,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,6,0.8182,1.8864,1.0114,2.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,7,0.75,1.7273,1.2386,2.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,8,0.6364,1.6364,1.4432,3.0795,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,9,0.625,1.5,1.5909,3.0909,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020445,4,13,betweenness,10,0.625,1.3523,1.7386,3.0909,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,0,2.8295,0.8864,0.0,0.8864,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,1,2.4318,1.1591,0.125,1.2841,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,2,1.9773,1.4886,0.25,1.7386,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,3,1.5682,1.7273,0.4205,2.1477,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,4,1.1932,1.8636,0.6591,2.5227,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,5,1.0,1.8409,0.875,2.7159,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,6,0.8864,1.7727,1.0568,2.8295,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,7,0.8409,1.7273,1.1477,2.875,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,8,0.7614,1.6932,1.2614,2.9545,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,9,0.7386,1.5455,1.4318,2.9773,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000446,4,13,gnn,10,0.7386,1.3523,1.625,2.9773,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,0,2.8295,0.8864,0.0,0.8864,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,1,2.1932,1.4773,0.0455,1.5227,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,2,1.6023,1.8864,0.2273,2.1136,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,3,1.1932,2.1023,0.4205,2.5227,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,4,0.8295,2.2955,0.5909,2.8864,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,5,0.7045,2.1477,0.8636,3.0114,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,6,0.6477,2.0227,1.0455,3.0682,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,7,0.6136,1.7614,1.3409,3.1023,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,8,0.5682,1.6364,1.5114,3.1477,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,9,0.5568,1.5227,1.6364,3.1591,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010446,4,13,gnn,10,0.5455,1.4659,1.7045,3.1705,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,0,2.8295,0.8864,0.0,0.8864,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,1,2.4318,1.1705,0.1136,1.2841,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,2,1.9205,1.5909,0.2045,1.7955,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,3,1.4886,1.8523,0.375,2.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,4,1.1136,1.9318,0.6705,2.6023,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,5,0.9318,2.0114,0.7727,2.7841,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,6,0.8182,1.9318,0.9659,2.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,7,0.75,1.7955,1.1705,2.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,8,0.7273,1.5909,1.3977,2.9886,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,9,0.6932,1.5227,1.5,3.0227,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020446,4,13,gnn,10,0.6591,1.4091,1.6477,3.0568,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,0,2.7045,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,1,2.2614,1.3295,0.0795,1.4091,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,2,1.8295,1.5682,0.2727,1.8409,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,3,1.4205,1.7841,0.4659,2.25,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,4,1.0682,1.9886,0.6136,2.6023,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,5,0.8977,1.8864,0.8864,2.7727,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,6,0.7614,1.8295,1.0795,2.9091,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,7,0.7159,1.7045,1.25,2.9545,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,8,0.6705,1.6136,1.3864,3.0,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,9,0.6477,1.4886,1.5341,3.0227,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000543,5,17,random,10,0.6477,1.3523,1.6705,3.0227,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,0,2.7273,0.9432,0.0,0.9432,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,1,2.1932,1.3864,0.0909,1.4773,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,2,1.6705,1.8295,0.1705,2.0,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,3,1.25,2.1136,0.3068,2.4205,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,4,0.9773,2.1477,0.5455,2.6932,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,5,0.7386,2.1136,0.8182,2.9318,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,6,0.6477,2.0341,0.9886,3.0227,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,7,0.5682,1.9545,1.1477,3.1023,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,8,0.4659,1.8295,1.375,3.2045,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,9,0.4205,1.625,1.625,3.25,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010543,5,17,random,10,0.4205,1.4545,1.7955,3.25,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,0,2.7386,0.9318,0.0,0.9318,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,1,2.2955,1.2841,0.0909,1.375,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,2,1.7841,1.6364,0.25,1.8864,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,3,1.3864,1.8864,0.3977,2.2841,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,4,1.1818,1.8636,0.625,2.4886,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,5,0.9205,1.9091,0.8409,2.75,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,6,0.8409,1.8182,1.0114,2.8295,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,7,0.7386,1.7159,1.2159,2.9318,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,8,0.6932,1.6136,1.3636,2.9773,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,9,0.6591,1.4773,1.5341,3.0114,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020543,5,17,random,10,0.6364,1.3977,1.6364,3.0341,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,0,2.7045,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,1,2.3295,1.2273,0.1136,1.3409,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,2,1.9432,1.4545,0.2727,1.7273,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,3,1.4432,1.8182,0.4091,2.2273,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,4,1.2273,1.9091,0.5341,2.4432,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,5,1.0114,1.9886,0.6705,2.6591,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,6,0.875,1.9318,0.8636,2.7955,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,7,0.7614,1.8636,1.0455,2.9091,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,8,0.6818,1.7159,1.2727,2.9886,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,9,0.6477,1.6364,1.3864,3.0227,88
smoke,beta0.25_gamma0.10,0.25,0.1,0,1000544,5,17,degree,10,0.625,1.5114,1.5341,3.0455,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,0,2.7045,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,1,2.2045,1.3636,0.1023,1.4659,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,2,1.7727,1.6705,0.2273,1.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,3,1.3977,1.9205,0.3523,2.2727,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,4,1.1023,1.9659,0.6023,2.5682,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,5,0.8864,1.9545,0.8295,2.7841,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,6,0.7386,1.9091,1.0227,2.9318,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,7,0.6591,1.8068,1.2045,3.0114,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,8,0.6136,1.7273,1.3295,3.0568,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,9,0.5568,1.6477,1.4659,3.1136,88
smoke,beta0.25_gamma0.10,0.25,0.1,1,1010544,5,17,degree,10,0.5341,1.4773,1.6591,3.1364,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,0,2.7045,0.9659,0.0,0.9659,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,1,2.2159,1.2841,0.1705,1.4545,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,2,1.8523,1.5114,0.3068,1.8182,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,3,1.3295,1.8636,0.4773,2.3409,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,4,1.0114,2.0,0.6591,2.6591,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,5,0.8864,1.8977,0.8864,2.7841,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,6,0.8182,1.7841,1.0682,2.8523,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,7,0.7727,1.6136,1.2841,2.8977,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,8,0.75,1.3864,1.5341,2.9205,88
smoke,beta0.25_gamma0.10,0.25,0.1,2,1020544,5,17,degree,9,0.7273,1.2614,1.6818,2.9432,88
